00:40.663 OUT,type:DATA_AB,tx:3,rx:5,rssi:-82,seqno:3
00:40.666 OUT,type:DATA_AB,tx:4,rx:5,rssi:-63,seqno:3
00:41.656 OUT,type:DATA_BA,tx:5,rx:1,rssi:-63,movement:17,seqno:154
00:41.660 OUT,type:DATA_AB,tx:1,rx:5,rssi:-63,seqno:2
00:41.663 OUT,type:DATA_AB,tx:3,rx:5,rssi:-82,seqno:3
00:41.666 OUT,type:DATA_AB,tx:4,rx:5,rssi:-63,seqno:3
00:42.581 OUT,type:FREQ,seqno:3,freq:18,grace:1000
00:43.003 OUT,type:DATA_AA,tx:2,rx:1,rssi:-78,seqno:4
00:43.440 OUT,type:DATA_AA,tx:4,rx:3,rssi:-77,seqno:3
00:43.447 OUT,type:DATA_AB,tx:3,rx:5,rssi:-82,seqno:3
00:43.455 OUT,type:DATA_BA,tx:5,rx:3,rssi:-82,movement:17,seqno:151
00:43.464 OUT,type:DATA_BA,tx:5,rx:3,rssi:-82,movement:17,seqno:153
00:44.316 OUT,type:DATA_AA,tx:5,rx:4,rssi:-63,seqno:2
00:44.323 OUT,type:DATA_AB,tx:3,rx:5,rssi:-82,seqno:1
00:44.330 OUT,type:DATA_AB,tx:4,rx:5,rssi:-63,seqno:1
00:44.337 OUT,type:DATA_BA,tx:5,rx:4,rssi:-63,movement:17,seqno:138
00:44.379 OUT,type:DATA_AA,tx:3,rx:1,rssi:-78,seqno:4
00:44.754 OUT,type:DATA_AA,tx:2,rx:1,rssi:-78,seqno:4
00:45.567 OUT,type:DATA_AB,tx:3,rx:5,rssi:-82,seqno:2
00:45.574 OUT,type:DATA_AB,tx:1,rx:5,rssi:-63,seqno:1
00:45.582 OUT,type:DATA_BA,tx:5,rx:4,rssi:-63,movement:21,seqno:140
00:45.591 OUT,type:DATA_BA,tx:5,rx:4,rssi:-63,movement:21,seqno:142
00:45.817 OUT,type:DATA_AB,tx:1,rx:5,rssi:-63,seqno:1
00:45.824 OUT,type:DATA_AB,tx:2,rx:5,rssi:-34,seqno:2
00:45.831 OUT,type:DATA_BA,tx:5,rx:4,rssi:-63,movement:21,seqno:143
00:45.840 OUT,type:DATA_BA,tx:5,rx:4,rssi:-63,movement:21,seqno:145
00:45.942 OUT,type:DATA_AA,tx:4,rx:2,rssi:-77,seqno:3
00:45.949 OUT,type:DATA_AB,tx:3,rx:5,rssi:-82,seqno:3
00:45.956 OUT,type:DATA_BA,tx:5,rx:2,rssi:-34,movement:17,seqno:151
00:45.965 OUT,type:DATA_BA,tx:5,rx:2,rssi:-34,movement:17,seqno:153
